dataset	cluster	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
3	101	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.456435	1.043165	0.732614	0.482414	0.303757	0.197042	0.127898	0.072742	0.048361	0.027978	0.013189	0.008793	0.004796	0.002798	0.000799	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	110	1.956235	1.854716	1.733014	1.616507	1.507994	1.413469	1.329536	1.261191	1.207634	1.164868	1.133693	1.106115	1.083133	1.065348	1.053157	1.039568	1.031175	1.023781	1.017786	1.013989	1.011191	1.008393	1.005995	1.003997	1.003797	1.002198	1.001799	1.001199	1.001199	1.000600	1.000200	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.412070	0.983213	0.649081	0.426059	0.276179	0.168265	0.094724	0.053557	0.034772	0.019584	0.007994	0.005995	0.003197	0.001599	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	113	4.351918	3.802158	3.347522	2.997002	2.713229	2.498801	2.339129	2.227418	2.148681	2.091926	2.057754	3.034373	2.990807	2.907274	2.801958	2.682654	2.563349	3.447442	3.339329	3.247402	3.173861	3.111311	6.049560	8.667266	9.754596	8.638689	7.676259	6.882494	7.146283	6.206635	5.365707	4.649281	5.054157	4.153078	3.384293	2.700839	2.132894	1.670663	1.293765	1.001399	0.762990	0.571743	0.428058	0.309552	0.223821	0.160272	0.114708	0.084133	0.055755	0.039169	0.027778	0.022782	0.016587	0.011391	0.008593	0.007594	0.005596	0.003597	0.002398	0.001599	0.001599	0.001199	0.001199	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	114	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.435651	0.985612	0.689049	0.462030	0.313349	0.199440	0.112710	0.068345	0.036371	0.021982	0.012390	0.004396	0.003197	0.001199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	119	0.992406	0.502398	0.257794	0.122302	0.060751	0.029177	0.013589	0.004796	0.002398	0.001599	0.001199	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	120	2.000000	2.000000	2.000000	2.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	2.999800	2.999800	3.990807	3.970224	3.937650	3.896683	4.845723	4.794564	4.742206	4.688849	5.608513	5.484412	5.343325	5.199241	5.047962	4.901279	4.770384	4.654476	4.544764	4.452238	4.369305	4.293965	4.233413	4.181055	4.135492	5.448441	5.008793	6.191047	5.607314	5.087930	4.564349	4.041767	3.568345	3.138489	3.197842	2.444245	1.801359	1.253997	0.835132	0.534373	0.327338	0.187250	0.104716	0.063149	0.037370	0.025779	0.015188	0.011391	0.007394	0.005596	0.002398	0.001599	0.000799	0.000799	0.000799	0.000799	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	124	2.763589	2.481415	2.210432	1.966627	1.766187	1.589329	1.452238	1.340328	1.244005	1.176859	2.129696	1.688649	1.272982	0.932854	0.682454	0.476819	0.315947	0.198641	0.129297	0.078137	0.045963	0.029976	0.017586	0.007594	0.003597	0.001998	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	125	3.103118	2.311151	1.657874	1.136291	0.763389	0.498002	0.311551	0.185452	0.114908	0.069345	0.040568	0.019984	0.010192	0.005995	0.001599	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	127	3.309353	2.654476	2.032974	1.513189	1.101119	0.779576	0.560951	0.395683	0.279576	0.196843	0.135891	0.094325	0.068945	0.050360	0.033173	0.024380	0.017186	0.013189	0.008793	0.005995	0.004396	0.003597	0.001998	0.001199	0.001199	0.000799	0.000799	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	133	3.907874	3.678257	3.341727	2.940248	2.527378	2.104317	1.705635	1.347322	1.025380	0.753197	0.543965	0.384492	0.268385	0.186251	0.119704	0.074341	0.049960	0.035372	0.022782	0.014189	0.007994	0.005196	0.002798	0.001599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	134	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.989808	1.967026	1.929856	1.885891	1.839928	2.781175	3.670464	3.535172	3.397482	3.264988	3.136890	3.008593	2.898681	4.468026	3.996403	3.563749	3.208633	2.905675	6.672062	6.478018	6.306954	6.765188	6.359712	6.012590	5.692046	5.384293	5.769384	5.197842	4.699041	4.253397	3.842926	3.491807	3.184852	3.874700	3.521583	4.096323	3.587730	3.033373	2.493006	2.007994	1.556954	1.155875	0.843725	0.599121	0.409073	0.272382	0.168865	0.102318	0.058953	0.033573	0.017986	0.009193	0.003997	0.001998	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	137	12.595324	11.290568	10.083733	8.986411	8.034772	7.197042	6.530576	7.958034	9.104317	8.081535	7.136890	11.302558	9.389488	7.839329	6.576539	5.615308	4.900280	4.375899	3.966027	3.643285	3.377698	5.153477	4.950839	18.779376	16.219624	14.181455	12.615907	11.329536	11.240208	12.328537	12.413269	12.636890	12.783573	12.042566	11.391886	13.814948	13.281974	16.763189	15.379896	16.182254	15.079337	14.049960	14.792566	13.642886	12.661871	11.820743	25.032974	22.203237	20.431655	18.072342	17.117306	17.203637	16.233213	15.302758	13.708633	14.971023	15.495604	24.245404	23.239808	25.286970	22.644285	20.380895	18.453837	17.857514	16.400679	15.045164	14.792566	14.654676	13.611511	12.626499	11.718825	10.890488	11.103517	11.374500	11.701639	11.056355	13.069744	13.194045	14.417266	13.297962	13.317346	12.025979	12.009992	11.182054	12.259792	13.426859	15.603917	20.758793	19.258793	17.815348	15.659872	15.440647	14.572142	12.604716	11.918465	12.450240	10.478817	8.814349	9.007794	7.048761	6.523981	4.917266	3.788569	2.919864	2.242406	1.673062	1.239209	0.895484	0.635691	0.448841	0.304956	0.204436	0.138889	0.101719	0.072542	0.047562	0.034173	0.021982	0.015787
3	139	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.803357	1.626299	1.440448	1.229816	1.037170	0.860512	0.706235	0.589928	0.468026	0.390887	0.314948	0.255795	0.210631	0.160671	0.115508	0.091127	0.070344	0.048361	0.041567	0.031175	0.023981	0.016787	0.009193	0.007994	0.005995	0.005596	0.004796	0.003597	0.003197	0.002798	0.002398	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.974420	1.914069	1.827338	1.713829	1.552758	1.388489	1.224620	1.031175	0.828537	0.667066	0.535172	0.413269	0.320144	0.249400	0.189848	0.151878	0.112310	0.088329	0.064349	0.051559	0.042366	0.033573	0.026379	0.021583	0.019185	0.014388	0.008793	0.008393	0.007594	0.006395	0.004796	0.003597	0.002798	0.002798	0.001998	0.001998	0.001998	0.001599	0.001599	0.001599	0.001599	0.001199	0.001199	0.001199	0.001199	0.000799	0.000799	0.000799	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.980815	1.925260	1.826938	1.662270	1.473621	1.245404	1.023181	0.814948	0.624700	0.464828	0.336531	0.244205	0.168665	0.111111	0.074740	0.045164	0.034772	0.023581	0.017586	0.014788	0.011990	0.009992	0.008793	0.005995	0.005196	0.004796	0.003197	0.001599	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	172	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.710232	2.346123	1.937050	1.547362	1.182054	0.877698	0.619704	0.448042	0.301759	0.197642	0.123102	0.081335	0.052558	0.033173	0.018785	0.011391	0.007194	0.004796	0.002798	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	174	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	7.000000	6.459033	6.009193	5.623102	5.284972	4.968625	4.661071	4.372102	4.090128	3.834133	3.591727	3.354716	3.141287	2.928857	2.708034	2.502998	2.315148	2.699840	2.175859	1.720224	1.339129	1.046563	0.812350	0.611711	0.467026	0.357914	0.267986	0.196443	0.155875	0.112310	0.085132	0.065348	0.046563	0.034972	0.024380	0.018785	0.012390	0.009592	0.006795	0.005196	0.004796	0.003597	0.002398	0.001599	0.001599	0.001199	0.001199	0.001199	0.001199	0.000799	0.000799	0.000799	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	175	1.000000	3.000000	3.554157	3.212030	2.913269	2.637490	2.380096	2.115508	1.903677	1.713030	1.566147	1.435851	1.334133	1.244604	1.184053	1.131495	1.093325	1.063549	1.044365	1.027978	1.017986	3.899680	3.181255	2.520783	1.961631	1.496803	1.118505	0.837530	0.610711	0.441447	0.305955	0.205835	0.137290	0.101519	0.071743	0.045763	0.029576	0.019984	0.013789	0.008793	0.007194	0.005196	0.004396	0.003197	0.002798	0.002398	0.001998	0.000799	0.000799	0.000799	0.000799	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	176	7.000000	6.469824	5.981215	5.546363	5.155076	4.768985	4.354317	3.897282	3.413070	2.913269	2.400879	1.911071	1.464029	1.093525	0.804556	0.582334	0.424660	0.315548	0.229217	0.164468	0.116107	0.085731	0.055556	0.036970	0.024780	0.020783	0.014988	0.010991	0.008393	0.005995	0.003597	0.003197	0.002398	0.001599	0.001599	0.001199	0.000799	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	177	1.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	3.000000	4.000000	3.997402	3.991407	3.969624	4.941047	5.889289	10.839528	11.393685	10.972222	10.536171	10.084333	9.643086	10.222622	10.831335	13.460432	12.479616	11.710232	11.119504	11.649480	12.206235	12.708034	12.081335	11.434253	10.809552	10.187250	11.605316	12.089329	13.649281	13.189049	12.764189	12.378897	12.024580	11.694045	14.168665	16.706635	16.532774	15.600520	14.760192	14.009792	13.284173	12.622102	11.996003	11.414269	10.859512	10.313349	9.846323	9.398681	8.962030	9.552158	8.886291	8.312950	7.811751	7.370703	6.998002	6.655476	8.348321	7.007794	6.147082	5.502398	4.948641	4.459233	4.020983	3.642286	3.287570	2.946843	2.619904	2.293165	1.990608	1.700440	1.423661	1.173261	0.976419	0.811151	0.643685	0.502598	0.376099	0.274181	0.195044	0.139289	0.096323	0.069345	0.046962	0.035372	0.026179	0.017186	0.012590	0.006595	0.003997	0.002398	0.000799	0.000799	0.000799	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	20	2.000000	2.000000	2.000000	2.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.999800	3.999400	3.999201	3.998201	3.994604	3.989808	3.983014	3.973621	3.956635	3.938649	3.916267	3.889289	3.859912	3.822142	3.785172	3.737210	3.684452	3.623102	3.551359	3.480616	3.402878	3.326139	3.240408	3.156675	3.076938	2.986411	2.898681	2.807154	2.721423	2.636491	2.546163	2.454436	2.367106	2.276379	2.180456	2.085532	1.998002	1.901878	1.812550	1.733213	1.644484	1.566147	1.481215	1.401679	1.320144	1.228417	1.147482	1.056755	0.979017	0.908074	0.836731	0.753397	0.684253	0.625500	0.569345	0.521982	0.452238	0.403078	0.351119	0.293765	0.251998	0.211831	0.177458	0.137690	0.111711	0.083733	0.059353	0.039169	0.024380	0.011990	0.006395	0.002798	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	22	1.000000	2.000000	2.000000	4.000000	3.991407	3.935052	3.846922	3.729017	3.594125	3.468625	3.341527	3.248401	3.159872	3.080536	3.004996	2.934652	2.865108	2.795164	3.726019	3.657074	3.582334	3.507594	3.429656	3.348321	3.274580	3.182054	3.077338	2.963629	2.842926	2.714229	2.581934	2.448441	2.329536	2.200040	2.089728	1.971623	1.854317	1.748601	1.646683	1.545963	1.455236	1.369904	1.294764	1.235811	1.179057	1.133893	1.097922	1.070544	1.050160	1.034572	1.023581	2.016986	1.585332	1.198241	0.868905	0.623901	0.428257	0.283173	0.195843	0.127098	0.080336	0.058753	0.040767	0.025979	0.019185	0.013989	0.010791	0.007994	0.004796	0.004396	0.003197	0.002798	0.002798	0.001998	0.001199	0.001199	0.001199	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
